timestamp,config,trial_id,target,read_success,write_success,write_blocked,read_latency_ms,write_latency_ms,ttc_s,read_output,write_output
2026-05-08 12:50:16,mediated,27,10.0.0.12,0,0,1,64.5506,55.7799,,"Connection to (10.0.0.12, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.12, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.12:502]","Connection to (10.0.0.12, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:50:17,mediated,27,10.0.0.13,0,0,1,70.4699,63.1364,,"Connection to (10.0.0.13, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.13, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.13:502]","Connection to (10.0.0.13, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:50:17,mediated,27,10.0.0.14,0,0,1,66.5488,61.8023,,"Connection to (10.0.0.14, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.14, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.14:502]","Connection to (10.0.0.14, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:50:17,mediated,27,10.0.0.15,0,0,1,77.718,57.5332,,"Connection to (10.0.0.15, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.15, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.15:502]","Connection to (10.0.0.15, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:50:21,mediated,28,10.0.0.11,1,0,1,64.0536,3066.391,,READ SUCCESS: [0],WRITE FAILED / BLOCKED
2026-05-08 12:50:21,mediated,28,10.0.0.12,0,0,1,74.6586,53.9273,,"Connection to (10.0.0.12, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.12, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.12:502]","Connection to (10.0.0.12, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:50:21,mediated,28,10.0.0.13,0,0,1,73.9493,63.5164,,"Connection to (10.0.0.13, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.13, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.13:502]","Connection to (10.0.0.13, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:50:22,mediated,28,10.0.0.14,0,0,1,76.6832,76.7609,,"Connection to (10.0.0.14, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.14, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.14:502]","Connection to (10.0.0.14, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:50:22,mediated,28,10.0.0.15,0,0,1,83.9628,62.4831,,"Connection to (10.0.0.15, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.15, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.15:502]","Connection to (10.0.0.15, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:50:25,mediated,29,10.0.0.11,1,0,1,68.9905,3065.0198,,READ SUCCESS: [0],WRITE FAILED / BLOCKED
2026-05-08 12:50:26,mediated,29,10.0.0.12,0,0,1,58.2148,65.4736,,"Connection to (10.0.0.12, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.12, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.12:502]","Connection to (10.0.0.12, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:50:26,mediated,29,10.0.0.13,0,0,1,68.9453,77.9228,,"Connection to (10.0.0.13, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.13, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.13:502]","Connection to (10.0.0.13, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:50:26,mediated,29,10.0.0.14,0,0,1,75.2812,61.0978,,"Connection to (10.0.0.14, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.14, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.14:502]","Connection to (10.0.0.14, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:50:27,mediated,29,10.0.0.15,0,0,1,81.3371,101.5089,,"Connection to (10.0.0.15, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.15, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.15:502]","Connection to (10.0.0.15, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:50:30,mediated,30,10.0.0.11,1,0,1,66.4755,3073.3585,,READ SUCCESS: [0],WRITE FAILED / BLOCKED
2026-05-08 12:50:30,mediated,30,10.0.0.12,0,0,1,80.3117,65.8281,,"Connection to (10.0.0.12, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.12, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.12:502]","Connection to (10.0.0.12, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:50:31,mediated,30,10.0.0.13,0,0,1,60.4459,58.4243,,"Connection to (10.0.0.13, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.13, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.13:502]","Connection to (10.0.0.13, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:50:31,mediated,30,10.0.0.14,0,0,1,70.8994,53.8844,,"Connection to (10.0.0.14, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.14, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.14:502]","Connection to (10.0.0.14, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:50:31,mediated,30,10.0.0.15,0,0,1,65.5376,61.9298,,"Connection to (10.0.0.15, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.15, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.15:502]","Connection to (10.0.0.15, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
